0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
[14660],[6176],[3706],[33812],[33812],[31710],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[18898],[17983],[31627],[27039],[370],[23486],[20916],[34881],[23482],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[6454],[11336],[14904],[22286],[30973],[11335],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[7975],[7977],[7982],[29902],[29903],[7984],[9318],[7291],[33267],[20020],,,,,,,,,,,,,,,,,,,,,,,,,,,
[543],[21823],[17864],[27430],[6423],[30536],[30912],[32102],[21070],[16995],,,,,,,,,,,,,,,,,,,,,,,,,,,
[7921],[26017],[21759],[13701],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[17650],[21368],[980],[5608],[22056],[17007],[1042],[24402],[24512],[18856],[3022],[1042],[9727],[17832],,,,,,,,,,,,,,,,,,,,,,,
[18367],[25796],[31282],[21190],[27390],[34236],[17784],[9997],[23006],[4570],[17784],[29500],[28188],,,,,,,,,,,,,,,,,,,,,,,,
[13569],[10554],[7585],[7363],[10562],[7343],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[13569],[20288],[13569],[7585],[4248],[30624],[20288],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[18711],[5149],[28201],[29371],[7751],[7022],[20257],[22065],[27510],[9118],[24095],[20020],,,,,,,,,,,,,,,,,,,,,,,,,
[911],[12728],[25867],[22303],[28150],[33737],[13569],[611],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[12728],[18585],[4995],[17961],[34455],[33614],[31710],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1688],[23285],[4647],[5251],[9112],[16340],[17741],[18898],[20066],[12035],[8398],[32913],,,,,,,,,,,,,,,,,,,,,,,,,
[3170],[21220],[24144],[24531],[30272],[32334],[31627],[6449],[17057],[26612],,,,,,,,,,,,,,,,,,,,,,,,,,,
[14154],[1042],[10683],[17864],[29559],[17986],[26119],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[34638],[7981],[27467],[18081],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3117],[27167],[3610],[19455],[32277],[5273],[6211],[33749],[1042],[19340],,,,,,,,,,,,,,,,,,,,,,,,,,,
[9997],[12712],[20823],[30917],[11012],[3005],[34502],[12312],[30917],[8633],,,,,,,,,,,,,,,,,,,,,,,,,,,
[18324],[3951],[5171],[6342],[12077],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[17406],[32368],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[29053],[22071],[1038],[20172],[14234],[5926],[31627],[29238],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1123],[21458],[21461],[21458],[10438],[32321],[16752],[31501],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[26798],[26798],[26798],[12728],[18585],[18011],[3897],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[11713],[32453],[23316],[2148],[17742],[34719],[34723],[2134],[31243],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[23316],[8216],[22554],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[25165],[1042],[10505],[12312],[25366],[1042],[23316],[26016],[10014],[31501],,,,,,,,,,,,,,,,,,,,,,,,,,,
[16846],[3453],[18367],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[13569],[29993],[4698],[20555],[3504],[29993],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[22769],[19322],[22202],[5841],[22413],[13163],[32686],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[16680],[707],[1578],[12460],[6414],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[20688],[14905],[3806],[12335],[15633],[27983],[9664],[21890],[22303],[20652],[33497],[1237],[14905],,,,,,,,,,,,,,,,,,,,,,,,
[1969],[34406],[5521],[27051],[5146],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[33659],[1311],[8964],[2249],[12836],[23058],[17442],[16710],[13289],[19251],[6942],[13505],,,,,,,,,,,,,,,,,,,,,,,,,
[28392],[31492],[26660],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[7559],[9730],[22924],[29982],[16513],[32037],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[28587],[5335],[32821],[3170],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[32961],[12669],[29254],[28861],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[28144],[35038],[9368],[31557],[369],[13932],[16400],[28188],[20124],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[16414],[27179],[177],[9336],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[9834],[9646],[1000],[31710],[34978],[4926],[31671],[31718],[28881],[33594],[8505],,,,,,,,,,,,,,,,,,,,,,,,,,
[16681],[23692],[12960],[2862],[29710],[2557],[362],[16662],[23346],[33795],[11865],[7585],[30043],,,,,,,,,,,,,,,,,,,,,,,,
[2252],[27333],[33458],[18150],[22429],[4747],[19504],[30469],[18218],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[13003],[28243],[31627],[31824],[911],[24183],[26076],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[13569],[19154],[32704],[32429],[12728],[11455],[25104],[33822],[18367],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[9575],[34759],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[33677],[16095],[3561],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[19394],[34406],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[18044],[22062],[18081],[8236],[35038],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3345],[30624],[30616],[12651],[17864],[17160],[32444],[28553],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[12598],[19303],[30861],[20935],[3287],[23224],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[22900],[1880],[31982],[22893],[29655],[2632],[17784],[26342],[15696],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[9747],[31501],[29058],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[34418],[4375],[14103],[5884],[25418],[30545],[6317],[30559],[30191],[29723],,,,,,,,,,,,,,,,,,,,,,,,,,,
[27370],[13323],[27167],[31697],[2114],[25452],[20822],[7383],[13356],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1222],[4658],[23417],[21379],[8747],[8588],[23265],[8614],[10269],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[21932],[30198],[3915],[31882],[34154],[15816],[22674],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[30964],[22891],[30964],[24183],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[31697],[18263],[12728],[23552],[22466],[33677],[28978],[23564],[23626],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[16361],[34541],[23297],[14664],[12444],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[14015],[13323],[17696],[17014],[15064],[12136],[11798],[14206],[21541],[24158],[21056],[15851],,,,,,,,,,,,,,,,,,,,,,,,,
[17634],[33891],[1977],[16465],[22418],[29081],[11246],[14626],[23977],[10464],[8856],,,,,,,,,,,,,,,,,,,,,,,,,,
[34956],[4339],[18733],[32424],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[17859],[13932],[26798],[7982],[901],[13827],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[18367],[12341],[18816],[21220],[18876],[25033],[1578],[31627],[24552],[22956],,,,,,,,,,,,,,,,,,,,,,,,,,,
[751],[3567],[29438],[34421],[11867],[15971],[15939],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[23979],[32232],[7815],[27219],[16160],[1237],[23417],[29848],[12312],[16303],,,,,,,,,,,,,,,,,,,,,,,,,,,
[31671],[29310],[22049],[304],[15872],[19306],[12728],[16446],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[31018],[35370],[13460],[12362],[9467],[3504],[28126],[12681],[11446],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[18367],[12444],[16224],[18367],[12447],[6804],[11438],[911],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[28799],[34678],[15324],[22303],[32368],[22554],[33593],[24676],[22561],[21798],,,,,,,,,,,,,,,,,,,,,,,,,,,
[17951],[7600],[25436],[18956],[3506],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[10346],[4382],[29077],[8018],[26017],[14227],[3504],[28126],[12681],[11446],,,,,,,,,,,,,,,,,,,,,,,,,,,
[8373],[15761],[19458],[13169],[19457],[10014],[20217],[17504],[4468],[32919],[15761],,,,,,,,,,,,,,,,,,,,,,,,,,
[9448],[20614],[3669],[6125],[24917],[9319],[8517],[10512],[20614],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[27064],[18174],[34849],[4179],[5270],[19506],[18367],[9333],[32724],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[31710],[17999],[16642],[9215],[11967],[3170],[8540],[15371],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[510],[10026],[8033],[32901],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[12712],[20823],[13021],[3170],[19525],[3211],[25448],[2794],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[17864],[31976],[25343],[17864],[35136],[31423],[14618],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[13555],[16789],[9680],[18367],[17784],[32293],[25119],[25122],[25125],[18076],[17640],[25792],,,,,,,,,,,,,,,,,,,,,,,,,
[26798],[23316],[29573],[26798],[34688],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4570],[33497],[21986],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[34443],[12312],[26122],[8369],[17864],[13940],[30984],[14953],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[13569],[34638],[6414],[26259],[19841],[17484],[22532],[34638],[19841],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2006],[34973],[12728],[3267],[3719],[3267],[3719],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[31916],[3403],[25443],[8810],[4570],[11811],[33497],[8815],[28742],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[21220],[3504],[24212],[17832],[24819],[29099],[18367],[22275],[19826],[3648],[29092],,,,,,,,,,,,,,,,,,,,,,,,,,
[4570],[33497],[21220],[27322],[33483],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[19889],[12597],[4841],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4394],[6358],[21017],[31460],[30806],[28807],[12728],[7554],[18733],[5377],[30661],,,,,,,,,,,,,,,,,,,,,,,,,,
[29019],[16904],[29788],[17753],[2434],[25473],[14163],[20652],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[31627],[7585],[26126],[4734],[4325],[34982],[33822],[11716],[12521],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[6628],[34638],[28122],[1413],[14442],[20767],[24315],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[14015],[21834],[34673],[18475],[15745],[27370],[21220],[1364],[4647],[31921],[1392],,,,,,,,,,,,,,,,,,,,,,,,,,
[11414],[33593],[30106],[15302],[24646],[2148],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4980],[9548],[27261],[1042],[28519],[18880],[10032],[3022],[630],[16114],,,,,,,,,,,,,,,,,,,,,,,,,,,
[11350],[24499],[16482],[14095],[5843],[30391],[33951],[10481],[3504],[28126],[12681],[11446],,,,,,,,,,,,,,,,,,,,,,,,,
[12487],[1237],[21474],[31501],[7585],[21577],[21190],[30924],[32471],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[25169],[4175],[35097],[20888],[34177],[3551],[2167],[24444],[6753],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[30964],[30964],[24183],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[980],[18218],[33737],[14340],[27088],[9830],[17433],[17285],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[22020],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[24183],[414],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[26259],[27370],[875],[18733],[19826],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[18439],[19608],[18367],[13932],[383],[536],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[6176],[6176],[12020],[20518],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[17014],[17784],[26798],[3828],[27100],[12712],[20823],[13932],[10942],[12447],,,,,,,,,,,,,,,,,,,,,,,,,,,
[9997],[17864],[34374],[19714],[6349],[28988],[29213],[32776],[22576],[20454],[34363],,,,,,,,,,,,,,,,,,,,,,,,,,
[18367],[15530],[23569],[30624],[7269],[2632],[11341],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[34737],[30845],[34982],[17519],[23368],[9722],[14165],[13337],[13599],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[19278],[21626],[4938],[24649],[25426],[10505],[17723],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[29934],[14472],[11683],[14241],[17670],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[14067],[9973],[32102],[33684],[2513],[8575],[34591],[4969],[15480],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[18312],[28861],[10464],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[131],[3062],[1407],[27388],[17864],[10026],[22303],[14165],[7765],[18184],[15083],[18184],,,,,,,,,,,,,,,,,,,,,,,,,
[17014],[5262],[17297],[27034],[27496],[17234],[24107],[15382],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[6039],[18633],[6948],[17411],[17409],[5386],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[9513],[22044],[6802],[10363],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[14015],[33573],[20823],[12597],[23920],[1211],[20500],[11713],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3611],[9619],[26594],[26871],[17412],[7588],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3170],[13604],[30971],[10467],[11356],[29270],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[18044],[18367],[1042],[18310],[26798],[21333],[31627],[30878],[27941],[28857],[19063],[27100],[21333],[31371],[10419],,,,,,,,,,,,,,,,,,,,,,
[12341],[25443],[27370],[10597],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[9730],[17784],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[15077],[34731],[18331],[17864],[15074],[6598],[17784],[29801],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[26609],[1606],[7585],[26610],[27996],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[14660],[21042],[33846],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[21317],[7828],[7634],[17161],[28915],[22839],[10647],[28632],[8597],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3005],[13761],[34177],[34731],[10994],[34982],[501],[10339],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[18273],[17864],[12669],[8997],[22906],[5939],[16482],[7585],[11012],[12080],[23138],[33822],[6454],[931],[1042],[9077],,,,,,,,,,,,,,,,,,,,,
[20823],[24158],[20992],[28464],[28602],[21959],[34897],[16935],[34036],[35136],[14425],[20922],[27639],[28040],[14472],,,,,,,,,,,,,,,,,,,,,,
[19740],[17766],[17766],[28275],[17749],[24040],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[24924],[18880],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[16273],[10399],[25209],[29460],[7236],[21220],[32472],[27914],[4651],[7343],[27914],[18941],[33540],[10561],[7597],,,,,,,,,,,,,,,,,,,,,,
[12866],[9690],[20288],[7853],[9691],[9690],[13555],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[33846],[33516],[9208],[28068],[13946],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[25443],[14165],[31915],[33869],[16174],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[9675],[1629],[17208],[12312],[24259],[13593],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[32512],[33593],[12597],[2114],[31501],[4579],[4581],[18059],[18367],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[18044],[858],[12312],[10808],[19728],[21483],[28651],[3421],[20288],[6176],,,,,,,,,,,,,,,,,,,,,,,,,,,
[13569],[3170],[24536],[18654],[7269],[18367],[2632],[2069],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[30961],[20500],[13323],[26758],[30170],[3170],[4618],[13569],[3170],[32662],,,,,,,,,,,,,,,,,,,,,,,,,,,
[16836],[31418],[17864],[11947],[1318],[34982],[22235],[34406],[13210],[13813],,,,,,,,,,,,,,,,,,,,,,,,,,,
[16957],[2069],[12444],[6617],[13091],[7235],[33076],[28941],[17989],[23541],[28638],[13827],,,,,,,,,,,,,,,,,,,,,,,,,
[13827],[29254],[27039],[20288],[12579],[24732],[27694],[11080],[31921],[9680],[16455],,,,,,,,,,,,,,,,,,,,,,,,,,
[4867],[27443],[9619],[26594],[3300],[11096],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4905],[8705],[4886],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[12341],[12806],[2194],[25443],[31697],[21483],[14723],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[10554],[7585],[18367],[10554],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[9333],[13601],[31288],[10363],[5794],[28091],[1929],[22382],[29764],[9997],[12312],,,,,,,,,,,,,,,,,,,,,,,,,,
[17014],[20226],[12912],[30809],[4570],[12487],[8315],[29666],[5923],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[31364],[7585],[23417],[23417],[5121],[27582],[5722],[25364],[23417],[5121],[27582],[1812],,,,,,,,,,,,,,,,,,,,,,,,,
[31672],[18367],[16915],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[10942],[3308],[33918],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[17891],[18968],[11857],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[911],[34177],[5642],[14515],[22354],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3064],[6039],[30481],[4618],[35219],[25045],[31501],[30279],[12862],[28519],,,,,,,,,,,,,,,,,,,,,,,,,,,
[17068],[1042],[16386],[23316],[16106],[110],[5768],[26267],[26582],[7895],[723],,,,,,,,,,,,,,,,,,,,,,,,,,
[29687],[24483],[8481],[17404],[10122],[13784],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[17527],[30912],[947],[30270],[26233],[26798],[22318],[18367],[957],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3580],[32368],[6124],[24015],[1219],[25160],[24634],[18823],[29380],[34737],,,,,,,,,,,,,,,,,,,,,,,,,,,
[19443],[23448],[31533],[12173],[12312],[27943],[6620],[14275],[11865],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[11356],[27565],[32736],[27301],[3293],[4601],[4101],[14678],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[17856],[4375],[8659],[4375],[8310],[34074],[33593],[35071],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[19072],[4375],[8659],[4375],[8310],[34074],[33593],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[29573],[32232],[10942],[9997],[13545],[585],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[17507],[8378],[5281],[4155],[2692],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[10554],[7585],[34474],[21975],[10692],[12713],[28861],[1123],[13860],[19928],[7383],[10561],[7585],,,,,,,,,,,,,,,,,,,,,,,,
[33139],[19528],[18254],[17864],[9177],[31413],[7597],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1589],[5948],[27590],[26238],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[31697],[5270],[17784],[15857],[11865],[20644],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[33680],[34436],[7632],[34760],[18263],[11526],[21379],[27322],[21170],[34725],[21814],[27885],,,,,,,,,,,,,,,,,,,,,,,,,
[31627],[1191],[35214],[9726],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[21103],[7635],[12794],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[28519],[17864],[21823],[34793],[10032],[23346],[28144],[28519],[29993],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[22503],[28305],[34731],[11412],[18537],[4329],[4702],[12669],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[25941],[9525],[845],[14509],[31561],[34863],[33593],[9522],[2935],[31501],[26259],[34863],,,,,,,,,,,,,,,,,,,,,,,,,
[19306],[19528],[21483],[18367],[18044],[19314],[9726],[23564],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1955],[26073],[7585],[34638],[12312],[14275],[33677],[12134],[1977],[26073],[10820],,,,,,,,,,,,,,,,,,,,,,,,,,
[10467],[34680],[25182],[25810],[13883],[13169],[3117],[30971],[12090],[1042],[17980],[15488],[6973],,,,,,,,,,,,,,,,,,,,,,,,
[34638],[31315],[2272],[19190],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[13021],[9636],[13021],[7585],[13569],[33869],[10026],[18658],[31982],[27045],[33578],,,,,,,,,,,,,,,,,,,,,,,,,,
[14015],[13875],[25482],[11811],[14188],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[33506],[4688],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[30053],[6620],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[30961],[1227],[11330],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[34436],[10422],[6761],[11356],[30391],[19740],[16870],[5486],[7640],[18119],,,,,,,,,,,,,,,,,,,,,,,,,,,
[12770],[28519],[34642],[30024],[20624],[31130],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[30964],[5486],[30964],[24183],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[6081],[961],[21959],[18880],[13569],[5642],[28588],[961],[6081],[21959],[18880],,,,,,,,,,,,,,,,,,,,,,,,,,
[27370],[6358],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[5671],[21190],[12866],[22303],[27167],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[26798],[9047],[27693],[32872],[27693],[18367],[23970],[12162],[21430],[23970],[7383],[11607],[23970],[8771],[20465],[23926],[32230],[11330],[28610],,,,,,,,,,,,,,,,,,
[16789],[29277],[25482],[18263],[11484],[32102],[31627],[14397],[29982],[27861],,,,,,,,,,,,,,,,,,,,,,,,,,,
[26951],[4886],[14275],[34428],[18263],[11484],[14046],[30645],[28175],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4738],[17864],[12728],[12996],[34442],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[13569],[10683],[8200],[10713],[13258],[9797],[22601],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[34236],[33869],[5273],[10942],[11708],[6211],[31858],[24512],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[30971],[27702],[10554],[7585],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[33606],[13771],[14622],[26259],[19394],[16995],[16083],[23431],[29778],[22163],[1042],[26798],,,,,,,,,,,,,,,,,,,,,,,,,
[13569],[34638],[6414],[26259],[19841],[17484],[22532],[34638],[19841],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[33410],[1151],[32181],[980],[10543],[5476],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[33737],[31356],[33677],[35047],[31710],[31295],[33846],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[31627],[4096],[28799],[17784],[17650],[17014],[15480],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[15271],[24183],[414],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[694],[32277],[20288],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[34737],[18367],[7259],[30964],[3453],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[12335],[34719],[18263],[10014],[31501],[6176],[28103],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[6230],[25688],[14918],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3532],[18367],[18974],[18254],[13507],[4347],[8906],[7284],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3170],[17544],[4091],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2651],[17784],[7955],[13569],[22601],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[13569],[10561],[7585],[10018],[6916],[14703],[10018],[11708],[10554],[7585],,,,,,,,,,,,,,,,,,,,,,,,,,,
[34657],[1237],[28836],[12597],[29767],[4809],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[26830],[2935],[17294],[10269],[6761],[10009],[27390],[8024],[6620],[12136],[29982],[13854],[18044],[11865],,,,,,,,,,,,,,,,,,,,,,,
[5491],[19522],[22925],[22926],[14352],[11330],[7269],[5299],[8035],[14176],[5491],,,,,,,,,,,,,,,,,,,,,,,,,,
[23871],[32887],[21848],[34086],[10428],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[23853],[5917],[23680],[5238],[17848],[2269],[23853],[32429],[27236],[23849],[14223],,,,,,,,,,,,,,,,,,,,,,,,,,
[6193],[23979],[4886],[1314],[4570],[25122],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[12312],[23390],[13497],[27095],[8700],[27749],[17433],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[30964],[15075],[30964],[24183],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2833],[7262],[32216],[3323],[4684],[31627],[10240],[10535],[31501],[14800],[7269],[7269],,,,,,,,,,,,,,,,,,,,,,,,,
[12341],[18367],[11201],[8652],[19681],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[18590],[18880],[2278],[18462],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[30939],[11687],[11683],[33884],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[911],[2507],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[349],[3170],[30956],[30955],[33247],[2547],[33863],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[33593],[27496],[29493],[23316],[880],[12866],[22303],[27364],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[12190],[34683],[27962],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[12272],[24183],[414],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[21220],[14513],[18263],[942],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[26108],[26798],[33916],[8588],[1151],[1158],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[23422],[5987],[12173],[12312],[27943],[6620],[14275],[11865],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[13569],[27039],[29987],[4095],[6143],[35011],[20136],[10464],[20137],[5377],,,,,,,,,,,,,,,,,,,,,,,,,,,
[33235],[33626],[4980],[13014],[33863],[18995],[29380],[11785],[25452],[15902],,,,,,,,,,,,,,,,,,,,,,,,,,,
